ano;mes;mes_nome;orgao_codigo;orgao_nome;unidade_codigo;unidade_nome;fonte_recurso_codigo;fonte_recurso_nome;categoria_receita_codigo;categoria_receita_nome;fonte_origem_receita_codigo;fonte_origem_receita_nome;subfonte_receita_codigo;subfonte_receita_nome;rubrica_receita_codigo;rubrica_receita_nome;alinea_receita_codigo;alinea_receita_nome;subalinea_receita_codigo;subalinea_receita_nome;receita_local_codigo;receita_local_nome;receita_prevista;receita_prevista_acrescimo;receita_prevista_atualizada;receita_arrecadada
2023;9;Setembro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;01;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - PRINCIPAL;1111;IPTU TERRITORIAL - EXERCÍCIO;0,00;0,00;0,00;658643,16
2023;10;Outubro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;01;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - PRINCIPAL;1111;IPTU TERRITORIAL - EXERCÍCIO;0,00;0,00;0,00;735102,38
2023;11;Novembro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;01;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - PRINCIPAL;1111;IPTU TERRITORIAL - EXERCÍCIO;0,00;0,00;0,00;649593,28
2023;12;Dezembro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;01;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - PRINCIPAL;1111;IPTU TERRITORIAL - EXERCÍCIO;0,00;0,00;0,00;43568,13
2023;1;Janeiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;01;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - PRINCIPAL;1112;IPTU TERRITORIAL - EXERCÍCIOS ANTERIORES;0,00;0,00;0,00;15241,58
2023;2;Fevereiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;01;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - PRINCIPAL;1112;IPTU TERRITORIAL - EXERCÍCIOS ANTERIORES;0,00;0,00;0,00;15094,39
2023;3;Março;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;01;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - PRINCIPAL;1112;IPTU TERRITORIAL - EXERCÍCIOS ANTERIORES;0,00;0,00;0,00;56473,10
2023;4;Abril;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;01;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - PRINCIPAL;1112;IPTU TERRITORIAL - EXERCÍCIOS ANTERIORES;0,00;0,00;0,00;8109,81
2023;5;Maio;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;01;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - PRINCIPAL;1112;IPTU TERRITORIAL - EXERCÍCIOS ANTERIORES;0,00;0,00;0,00;15301,37
2023;6;Junho;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;01;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - PRINCIPAL;1112;IPTU TERRITORIAL - EXERCÍCIOS ANTERIORES;0,00;0,00;0,00;131431,22
2023;7;Julho;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;01;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - PRINCIPAL;1112;IPTU TERRITORIAL - EXERCÍCIOS ANTERIORES;0,00;0,00;0,00;29459,73
2023;8;Agosto;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;01;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - PRINCIPAL;1112;IPTU TERRITORIAL - EXERCÍCIOS ANTERIORES;0,00;0,00;0,00;25504,46
2023;9;Setembro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;01;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - PRINCIPAL;1112;IPTU TERRITORIAL - EXERCÍCIOS ANTERIORES;0,00;0,00;0,00;73199,74
2023;10;Outubro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;01;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - PRINCIPAL;1112;IPTU TERRITORIAL - EXERCÍCIOS ANTERIORES;0,00;0,00;0,00;11616,07
2023;11;Novembro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;01;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - PRINCIPAL;1112;IPTU TERRITORIAL - EXERCÍCIOS ANTERIORES;0,00;0,00;0,00;40774,01
2023;12;Dezembro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;01;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - PRINCIPAL;1112;IPTU TERRITORIAL - EXERCÍCIOS ANTERIORES;0,00;0,00;0,00;17690,29
2023;1;Janeiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;01;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - PRINCIPAL;1115;IPTU TERRITORIAL - PARCELAMENTO ADMINISTRATIVO;0,00;0,00;0,00;53706,66
2023;2;Fevereiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;01;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - PRINCIPAL;1115;IPTU TERRITORIAL - PARCELAMENTO ADMINISTRATIVO;0,00;0,00;0,00;29636,94
2023;3;Março;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;01;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - PRINCIPAL;1115;IPTU TERRITORIAL - PARCELAMENTO ADMINISTRATIVO;0,00;0,00;0,00;18196,74
2023;4;Abril;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;01;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - PRINCIPAL;1115;IPTU TERRITORIAL - PARCELAMENTO ADMINISTRATIVO;0,00;0,00;0,00;16869,14
2023;5;Maio;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;01;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - PRINCIPAL;1115;IPTU TERRITORIAL - PARCELAMENTO ADMINISTRATIVO;0,00;0,00;0,00;24065,10
2023;6;Junho;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;01;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - PRINCIPAL;1115;IPTU TERRITORIAL - PARCELAMENTO ADMINISTRATIVO;0,00;0,00;0,00;28122,43
2023;7;Julho;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;01;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - PRINCIPAL;1115;IPTU TERRITORIAL - PARCELAMENTO ADMINISTRATIVO;0,00;0,00;0,00;16342,70
2023;8;Agosto;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;01;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - PRINCIPAL;1115;IPTU TERRITORIAL - PARCELAMENTO ADMINISTRATIVO;0,00;0,00;0,00;15618,46
2023;9;Setembro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;01;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - PRINCIPAL;1115;IPTU TERRITORIAL - PARCELAMENTO ADMINISTRATIVO;0,00;0,00;0,00;17612,41
2023;10;Outubro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;01;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - PRINCIPAL;1115;IPTU TERRITORIAL - PARCELAMENTO ADMINISTRATIVO;0,00;0,00;0,00;12936,39
2023;11;Novembro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;01;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - PRINCIPAL;1115;IPTU TERRITORIAL - PARCELAMENTO ADMINISTRATIVO;0,00;0,00;0,00;14124,44
2023;12;Dezembro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;01;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - PRINCIPAL;1115;IPTU TERRITORIAL - PARCELAMENTO ADMINISTRATIVO;0,00;0,00;0,00;8106,76
2023;1;Janeiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0500;RECURSOS NÃO VINCULADOS DE IMPOSTOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;01;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - PRINCIPAL;1121;IPTU PREDIAL - EXERCÍCIO;0,00;0,00;0,00;41865584,55
