ano;mes;mes_nome;orgao_codigo;orgao_nome;unidade_codigo;unidade_nome;fonte_recurso_codigo;fonte_recurso_nome;categoria_receita_codigo;categoria_receita_nome;fonte_origem_receita_codigo;fonte_origem_receita_nome;subfonte_receita_codigo;subfonte_receita_nome;rubrica_receita_codigo;rubrica_receita_nome;alinea_receita_codigo;alinea_receita_nome;subalinea_receita_codigo;subalinea_receita_nome;receita_local_codigo;receita_local_nome;receita_prevista;receita_prevista_acrescimo;receita_prevista_atualizada;receita_arrecadada
2022;7;Julho;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;4;IMPOSTOS SOBRE A PRODUÇÃO E CIRCULAÇÃO DE MERCADORIAS E SERVIÇOS;51;IMPOSTOS SOBRE SERVIÇOS;11;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - ISSQN - PRINCIPAL;0000;SEM PREVISÃO INICIAL PARA ESSA CLASSIFICAÇÃO;0,00;73000000,00;73000000,00;0,00
2022;1;Janeiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;4;IMPOSTOS SOBRE A PRODUÇÃO E CIRCULAÇÃO DE MERCADORIAS E SERVIÇOS;52;IMPOSTO SOBRE VENDAS A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS (IVVC);04;IMPOSTO SOBRE VENDAS A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS (IVVC) - DÍVIDA ATIVA - MULTAS E JUROS;0000;SEM PREVISÃO INICIAL PARA ESSA CLASSIFICAÇÃO;328000,00;0,00;328000,00;0,00
2022;1;Janeiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;9;OUTRAS RECEITAS CORRENTES;9;OUTRAS RECEITAS CORRENTES;9;OUTRAS RECEITAS CORRENTES;99;OUTRAS RECEITAS;21;OUTRAS RECEITAS NÃO ARRECADADAS E NÃO PROJETADAS PELA RFB - PRIMÁRIAS - PRINCIPAL;0000;SEM PREVISÃO INICIAL PARA ESSA CLASSIFICAÇÃO;5568000,00;0,00;5568000,00;0,00
2022;1;Janeiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;9;OUTRAS RECEITAS CORRENTES;2;INDENIZAÇÕES, RESTITUIÇÕES E RESSARCIMENTOS;2;RESTITUIÇÕES;99;OUTRAS RESTITUIÇÕES;03;OUTRAS RESTITUIÇÕES - DÍVIDA ATIVA;0000;SEM PREVISÃO INICIAL PARA ESSA CLASSIFICAÇÃO;196000,00;0,00;196000,00;0,00
2022;1;Janeiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0102;CONVÊNIOS E ACORDOS A FUNDO PERDIDO (PREFEITURA RECIFE);1;RECEITAS CORRENTES;7;TRANSFERÊNCIAS CORRENTES;1;TRANSFERÊNCIAS DA UNIÃO E DE SUAS ENTIDADES;7;TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO E DE SUAS ENTIDADES;51;TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO DESTINADAS A PROGRAMAS DE EDUCAÇÃO;01;TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO DESTINADAS A PROGRAMAS DE EDUCAÇÃO - PRINCIPAL;0000;SEM PREVISÃO INICIAL PARA ESSA CLASSIFICAÇÃO;519000,00;0,00;519000,00;0,00
2022;3;Março;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0102;CONVÊNIOS E ACORDOS A FUNDO PERDIDO (PREFEITURA RECIFE);2;RECEITAS DE CAPITAL;4;TRANSFERÊNCIAS DE CAPITAL;1;TRANSFERÊNCIAS DA UNIÃO E DE SUAS ENTIDADES;4;TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO E DE SUAS ENTIDADES;99;OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO E DE SUAS ENTIDADES;01;OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO E DE SUAS ENTIDADES - PRINCIPAL;0000;SEM PREVISÃO INICIAL PARA ESSA CLASSIFICAÇÃO;0,00;11825000,00;11825000,00;0,00
2022;3;Março;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0102;CONVÊNIOS E ACORDOS A FUNDO PERDIDO (PREFEITURA RECIFE);2;RECEITAS DE CAPITAL;4;TRANSFERÊNCIAS DE CAPITAL;2;TRANSFERÊNCIAS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES;2;TRANSFERÊNCIAS DE CONVÊNIOS DOS ESTADOS E DF E DE SUAS ENTIDADES ;99;OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS DOS ESTADOS E DF E DE SUAS ENTIDADES;01;OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS DOS ESTADOS E DF E DE SUAS ENTIDADES - PRINCIPAL;0000;SEM PREVISÃO INICIAL PARA ESSA CLASSIFICAÇÃO;0,00;8201000,00;8201000,00;0,00
2022;1;Janeiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0109;OPERAÇÕES DE CRÉDITO - CPAC;2;RECEITAS DE CAPITAL;1;OPERAÇÕES DE CRÉDITO;1;OPERAÇÕES DE CRÉDITO - MERCADO INTERNO;2;OPERAÇÕES DE CRÉDITO CONTRATUAIS - MERCADO INTERNO;01;OPERAÇÕES DE CRÉDITO CONTRATUAIS - MERCADO INTERNO;01;OPERAÇÕES DE CRÉDITO CONTRATUAIS - MERCADO INTERNO - PRINCIPAL;0000;SEM PREVISÃO INICIAL PARA ESSA CLASSIFICAÇÃO;14220000,00;0,00;14220000,00;0,00
2022;1;Janeiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0111;RECURSOS DA DESVINCULAÇÃO DE RECEITAS - DREM-EC93/2016;1;RECEITAS CORRENTES;9;OUTRAS RECEITAS CORRENTES;1;MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS;1;MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS;01;MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA;01;MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA - PRINCIPAL;0000;SEM PREVISÃO INICIAL PARA ESSA CLASSIFICAÇÃO;27431000,00;0,00;27431000,00;0,00
2022;1;Janeiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0111;RECURSOS DA DESVINCULAÇÃO DE RECEITAS - DREM-EC93/2016;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;2;TAXAS;1;TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA;01;TAXAS DE INSPEÇÃO, CONTROLE E FISCALIZAÇÃO;02;TAXAS DE INSPEÇÃO, CONTROLE E FISCALIZAÇÃO - MULTAS E JUROS;0000;SEM PREVISÃO INICIAL PARA ESSA CLASSIFICAÇÃO;388000,00;0,00;388000,00;0,00
2022;1;Janeiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0111;RECURSOS DA DESVINCULAÇÃO DE RECEITAS - DREM-EC93/2016;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;2;TAXAS;1;TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA;01;TAXAS DE INSPEÇÃO, CONTROLE E FISCALIZAÇÃO;01;TAXAS DE INSPEÇÃO, CONTROLE E FISCALIZAÇÃO - PRINCIPAL;0000;SEM PREVISÃO INICIAL PARA ESSA CLASSIFICAÇÃO;4651000,00;0,00;4651000,00;0,00
2022;1;Janeiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0111;RECURSOS DA DESVINCULAÇÃO DE RECEITAS - DREM-EC93/2016;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;2;TAXAS;2;TAXAS PELA PRESTAÇÃO DE SERVIÇOS;01;TAXAS PELA PRESTAÇÃO DE SERVIÇOS EM GERAL;03;TAXAS PELA PRESTAÇÃO DE SERVIÇOS EM GERAL - DÍVIDA ATIVA;0000;SEM PREVISÃO INICIAL PARA ESSA CLASSIFICAÇÃO;5824000,00;0,00;5824000,00;0,00
2022;1;Janeiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0111;RECURSOS DA DESVINCULAÇÃO DE RECEITAS - DREM-EC93/2016;1;RECEITAS CORRENTES;9;OUTRAS RECEITAS CORRENTES;1;MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS;1;MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS;06;MULTAS POR DANOS AMBIENTAIS;11;MULTAS ADMINISTRATIVAS POR DANOS AMBIENTAIS - PRINCIPAL;0000;SEM PREVISÃO INICIAL PARA ESSA CLASSIFICAÇÃO;39000,00;0,00;39000,00;0,00
2022;1;Janeiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0111;RECURSOS DA DESVINCULAÇÃO DE RECEITAS - DREM-EC93/2016;1;RECEITAS CORRENTES;2;CONTRIBUIÇÕES;4;CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA;1;CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA;50;CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA;03;CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA - DÍVIDA ATIVA;0000;SEM PREVISÃO INICIAL PARA ESSA CLASSIFICAÇÃO;3000,00;0,00;3000,00;0,00
2022;12;Dezembro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0111;RECURSOS DA DESVINCULAÇÃO DE RECEITAS - DREM-EC93/2016;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;2;TAXAS;1;TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA;50;TAXA DE FISCALIZAÇÃO DE VIGILÂNCIA SANITÁRIA;01;TAXA DE FISCALIZAÇÃO DE VIGILÂNCIA SANITÁRIA - PRINCIPAL;0000;SEM PREVISÃO INICIAL PARA ESSA CLASSIFICAÇÃO;0,00;2413000,00;2413000,00;0,00
2022;1;Janeiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0115;SAÚDE - VIGILÂNCIA SANITÁRIA;1;RECEITAS CORRENTES;3;RECEITA PATRIMONIAL;2;VALORES MOBILIÁRIOS;1;JUROS E CORREÇÕES MONETÁRIAS;01;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;01;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;0000;SEM PREVISÃO INICIAL PARA ESSA CLASSIFICAÇÃO;1000,00;0,00;1000,00;0,00
2022;11;Novembro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0124;MEIO AMBIENTE;1;RECEITAS CORRENTES;9;OUTRAS RECEITAS CORRENTES;1;MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS;1;MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS;06;MULTAS POR DANOS AMBIENTAIS;11;MULTAS ADMINISTRATIVAS POR DANOS AMBIENTAIS - PRINCIPAL;0000;SEM PREVISÃO INICIAL PARA ESSA CLASSIFICAÇÃO;0,00;550000,00;550000,00;0,00
2022;1;Janeiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0135;TAXAS DE RESÍDUOS SÓLIDOS DOMICILIARES - TRSD;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;2;TAXAS;2;TAXAS PELA PRESTAÇÃO DE SERVIÇOS;01;TAXAS PELA PRESTAÇÃO DE SERVIÇOS EM GERAL;03;TAXAS PELA PRESTAÇÃO DE SERVIÇOS EM GERAL - DÍVIDA ATIVA;0000;SEM PREVISÃO INICIAL PARA ESSA CLASSIFICAÇÃO;17837000,00;0,00;17837000,00;0,00
2022;1;Janeiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0135;TAXAS DE RESÍDUOS SÓLIDOS DOMICILIARES - TRSD;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;2;TAXAS;2;TAXAS PELA PRESTAÇÃO DE SERVIÇOS;01;TAXAS PELA PRESTAÇÃO DE SERVIÇOS EM GERAL;04;TAXAS PELA PRESTAÇÃO DE SERVIÇOS EM GERAL - DÍVIDA ATIVA - MULTAS E JUROS;0000;SEM PREVISÃO INICIAL PARA ESSA CLASSIFICAÇÃO;334000,00;0,00;334000,00;0,00
2022;4;Abril;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0136;OPERAÇÃO DE CRÉDITO - OP. ESTRUTURADA BB;2;RECEITAS DE CAPITAL;1;OPERAÇÕES DE CRÉDITO;1;OPERAÇÕES DE CRÉDITO - MERCADO INTERNO;2;OPERAÇÕES DE CRÉDITO CONTRATUAIS - MERCADO INTERNO;01;OPERAÇÕES DE CRÉDITO CONTRATUAIS - MERCADO INTERNO;01;OPERAÇÕES DE CRÉDITO CONTRATUAIS - MERCADO INTERNO - PRINCIPAL;0000;SEM PREVISÃO INICIAL PARA ESSA CLASSIFICAÇÃO;0,00;100000000,00;100000000,00;0,00
2022;1;Janeiro;49;SECRETARIA DO TRABALHO E QUALIFICAÇÃO PROFISSIONAL - ADMINISTRAÇÃO SUPERVISIONADA;49.01;FUNDO MUNICIPAL DE DESENVOLVIMENTO DA ECONOMIA POPULAR E SOLIDÁRIA - FUNDO RECIFE SOL;0241;RECURSOS PRÓPRIOS (ADM. SUPERVISIONADA);2;RECEITAS DE CAPITAL;3;AMORTIZAÇÃO DE EMPRÉSTIMOS;1;AMORTIZAÇÃO DE EMPRÉSTIMOS;1;AMORTIZAÇÃO DE EMPRÉSTIMOS;06;AMORTIZAÇÃO DE EMPRÉSTIMOS CONTRATUAIS;01;AMORTIZAÇÃO DE EMPRÉSTIMOS CONTRATUAIS - PRINCIPAL;0000;SEM PREVISÃO INICIAL PARA ESSA CLASSIFICAÇÃO;52000,00;0,00;52000,00;0,00
2022;1;Janeiro;50;SECRETARIA DE INFRAESTRUTURA - ADMINISTRAÇÃO SUPERVISIONADA;50.10;AUTARQUIA DE MANUTENÇÃO E LIMPEZA URBANA - EMLURB;0241;RECURSOS PRÓPRIOS (ADM. SUPERVISIONADA);1;RECEITAS CORRENTES;3;RECEITA PATRIMONIAL;2;VALORES MOBILIÁRIOS;1;JUROS E CORREÇÕES MONETÁRIAS;01;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;01;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;0000;SEM PREVISÃO INICIAL PARA ESSA CLASSIFICAÇÃO;115000,00;0,00;115000,00;0,00
2022;1;Janeiro;50;SECRETARIA DE INFRAESTRUTURA - ADMINISTRAÇÃO SUPERVISIONADA;50.10;AUTARQUIA DE MANUTENÇÃO E LIMPEZA URBANA - EMLURB;0241;RECURSOS PRÓPRIOS (ADM. SUPERVISIONADA);1;RECEITAS CORRENTES;9;OUTRAS RECEITAS CORRENTES;1;MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS;1;MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS;09;MULTAS E JUROS PREVISTOS EM CONTRATOS;01;MULTAS E JUROS PREVISTOS EM CONTRATOS - PRINCIPAL;0000;SEM PREVISÃO INICIAL PARA ESSA CLASSIFICAÇÃO;2169000,00;0,00;2169000,00;0,00
2022;1;Janeiro;50;SECRETARIA DE INFRAESTRUTURA - ADMINISTRAÇÃO SUPERVISIONADA;50.10;AUTARQUIA DE MANUTENÇÃO E LIMPEZA URBANA - EMLURB;0241;RECURSOS PRÓPRIOS (ADM. SUPERVISIONADA);1;RECEITAS CORRENTES;9;OUTRAS RECEITAS CORRENTES;2;INDENIZAÇÕES, RESTITUIÇÕES E RESSARCIMENTOS;2;RESTITUIÇÕES;99;OUTRAS RESTITUIÇÕES;01;OUTRAS RESTITUIÇÕES - PRINCIPAL;0000;SEM PREVISÃO INICIAL PARA ESSA CLASSIFICAÇÃO;1350000,00;0,00;1350000,00;0,00
2022;1;Janeiro;50;SECRETARIA DE INFRAESTRUTURA - ADMINISTRAÇÃO SUPERVISIONADA;50.10;AUTARQUIA DE MANUTENÇÃO E LIMPEZA URBANA - EMLURB;0241;RECURSOS PRÓPRIOS (ADM. SUPERVISIONADA);1;RECEITAS CORRENTES;6;RECEITA DE SERVIÇOS;9;OUTROS SERVIÇOS;9;OUTROS SERVIÇOS;99;OUTROS SERVIÇOS;01;OUTROS SERVIÇOS - PRINCIPAL;0000;SEM PREVISÃO INICIAL PARA ESSA CLASSIFICAÇÃO;52000,00;0,00;52000,00;0,00
2022;1;Janeiro;59;SECRETARIA DE DESENV. SOCIAL, DIREITOS HUMANOS, JUVENTUDE E POLÍTICAS SOBRE DROGAS - ADM. SUPERVISIO;59.01;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL - FMAS;0241;RECURSOS PRÓPRIOS (ADM. SUPERVISIONADA);1;RECEITAS CORRENTES;6;RECEITA DE SERVIÇOS;9;OUTROS SERVIÇOS;9;OUTROS SERVIÇOS;99;OUTROS SERVIÇOS;01;OUTROS SERVIÇOS - PRINCIPAL;0000;SEM PREVISÃO INICIAL PARA ESSA CLASSIFICAÇÃO;312000,00;0,00;312000,00;0,00
2022;1;Janeiro;59;SECRETARIA DE DESENV. SOCIAL, DIREITOS HUMANOS, JUVENTUDE E POLÍTICAS SOBRE DROGAS - ADM. SUPERVISIO;59.04;FUNDO MUNICIPAL DE DIREITOS HUMANOS - FMDH;0241;RECURSOS PRÓPRIOS (ADM. SUPERVISIONADA);1;RECEITAS CORRENTES;3;RECEITA PATRIMONIAL;2;VALORES MOBILIÁRIOS;1;JUROS E CORREÇÕES MONETÁRIAS;01;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;01;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;0000;SEM PREVISÃO INICIAL PARA ESSA CLASSIFICAÇÃO;1000,00;0,00;1000,00;0,00
