ano;mes;mes_nome;orgao_codigo;orgao_nome;unidade_codigo;unidade_nome;fonte_recurso_codigo;fonte_recurso_nome;categoria_receita_codigo;categoria_receita_nome;fonte_origem_receita_codigo;fonte_origem_receita_nome;subfonte_receita_codigo;subfonte_receita_nome;rubrica_receita_codigo;rubrica_receita_nome;alinea_receita_codigo;alinea_receita_nome;subalinea_receita_codigo;subalinea_receita_nome;receita_local_codigo;receita_local_nome;receita_prevista;receita_prevista_acrescimo;receita_prevista_atualizada;receita_arrecadada
2021;1;Janeiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0102;CONVÊNIOS E ACORDOS A FUNDO PERDIDO (PREFEITURA RECIFE);1;RECEITAS CORRENTES;7;TRANSFERÊNCIAS CORRENTES;1;TRANSFERÊNCIAS DA UNIÃO E DE SUAS ENTIDADES;8;TRANSFERÊNCIAS DA UNIÃO ESPECÍFICAS DE ESTADOS / DF / MUNICÍPIOS;10;TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO E DE SUAS ENTIDADES;91;OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO - PRINCIPAL;0000;SEM PREVISÃO INICIAL PARA ESSA CLASSIFICAÇÃO;86000000,00;0,00;86000000,00;0,00
2021;1;Janeiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0102;CONVÊNIOS E ACORDOS A FUNDO PERDIDO (PREFEITURA RECIFE);1;RECEITAS CORRENTES;7;TRANSFERÊNCIAS CORRENTES;1;TRANSFERÊNCIAS DA UNIÃO E DE SUAS ENTIDADES;8;TRANSFERÊNCIAS DA UNIÃO ESPECÍFICAS DE ESTADOS / DF / MUNICÍPIOS;10;TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO E DE SUAS ENTIDADES;21;TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO DESTINADAS A PROGRAMAS DE EDUCAÇÃO - PRINCIPAL;0000;SEM PREVISÃO INICIAL PARA ESSA CLASSIFICAÇÃO;600000,00;0,00;600000,00;0,00
2021;1;Janeiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0103;OPERAÇÕES DE CRÉDITO;2;RECEITAS DE CAPITAL;1;OPERAÇÕES DE CRÉDITO;1;OPERAÇÕES DE CRÉDITO - MERCADO INTERNO;8;OPERAÇÕES DE CRÉDITO - MERCADO INTERNO - ESPECÍFICAS DE ESTADOS / DF / MUNICÍPIOS;01;OPERAÇÕES DE CRÉDITO INTERNAS ESPECÍFICAS DE ESTADOS / DF / MUNICÍPIOS;31;OPERAÇÕES DE CRÉDITO INTERNAS PARA PROGRAMAS DE SANEAMENTO - PRINCIPAL;0000;SEM PREVISÃO INICIAL PARA ESSA CLASSIFICAÇÃO;47000000,00;0,00;47000000,00;0,00
2021;1;Janeiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0109;OPERAÇÕES DE CRÉDITO - CPAC;2;RECEITAS DE CAPITAL;1;OPERAÇÕES DE CRÉDITO;1;OPERAÇÕES DE CRÉDITO - MERCADO INTERNO;2;OPERAÇÕES DE CRÉDITO CONTRATUAIS - MERCADO INTERNO;00;OPERAÇÕES DE CRÉDITO CONTRATUAIS - MERCADO INTERNO;11;OPERAÇÕES DE CRÉDITO CONTRATUAIS - MERCADO INTERNO - PRINCIPAL;0000;SEM PREVISÃO INICIAL PARA ESSA CLASSIFICAÇÃO;10000000,00;0,00;10000000,00;0,00
2021;1;Janeiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0111;RECURSOS DA DESVINCULAÇÃO DE RECEITAS - DREM-EC93/2016;1;RECEITAS CORRENTES;2;CONTRIBUIÇÕES;4;CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA;0;CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA;00;CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA;13;CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA - DÍVIDA ATIVA;0000;SEM PREVISÃO INICIAL PARA ESSA CLASSIFICAÇÃO;7000,00;0,00;7000,00;0,00
2021;1;Janeiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0111;RECURSOS DA DESVINCULAÇÃO DE RECEITAS - DREM-EC93/2016;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;2;TAXAS;1;TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA;01;TAXAS DE INSPEÇÃO, CONTROLE E FISCALIZAÇÃO;13;TAXAS DE INSPEÇÃO, CONTROLE E FISCALIZAÇÃO - DÍVIDA ATIVA;0000;SEM PREVISÃO INICIAL PARA ESSA CLASSIFICAÇÃO;350000,00;0,00;350000,00;0,00
2021;1;Janeiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0111;RECURSOS DA DESVINCULAÇÃO DE RECEITAS - DREM-EC93/2016;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;2;TAXAS;2;TAXAS PELA PRESTAÇÃO DE SERVIÇOS;01;TAXAS PELA PRESTAÇÃO DE SERVIÇOS;13;TAXAS PELA PRESTAÇÃO DE SERVIÇOS - DÍVIDA ATIVA;0000;SEM PREVISÃO INICIAL PARA ESSA CLASSIFICAÇÃO;6390000,00;0,00;6390000,00;0,00
2021;1;Janeiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0111;RECURSOS DA DESVINCULAÇÃO DE RECEITAS - DREM-EC93/2016;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;2;TAXAS;1;TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA;04;TAXA DE CONTROLE E FISCALIZAÇÃO AMBIENTAL;11;TAXA DE CONTROLE E FISCALIZAÇÃO AMBIENTAL - PRINCIPAL;0000;SEM PREVISÃO INICIAL PARA ESSA CLASSIFICAÇÃO;1030000,00;0,00;1030000,00;0,00
2021;1;Janeiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0111;RECURSOS DA DESVINCULAÇÃO DE RECEITAS - DREM-EC93/2016;1;RECEITAS CORRENTES;9;OUTRAS RECEITAS CORRENTES;1;MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS;0;MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS;06;MULTAS POR DANOS AMBIENTAIS;11;MULTAS ADMINISTRATIVAS POR DANOS AMBIENTAIS - PRINCIPAL;0000;SEM PREVISÃO INICIAL PARA ESSA CLASSIFICAÇÃO;85000,00;0,00;85000,00;0,00
2021;11;Novembro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0113;TRANSFERÊNCIAS DO FUNDEB;1;RECEITAS CORRENTES;7;TRANSFERÊNCIAS CORRENTES;5;TRANSFERÊNCIAS DE OUTRAS INSTITUIÇÕES PÚBLICAS;8;TRANSFERÊNCIAS DE OUTRAS INSTITUIÇÕES PÚBLICAS ESPECÍFICAS DE ESTADOS / DF / MUNICÍPIOS;01;TRANSFERÊNCIAS DE RECURSOS DO FUNDO DE MANUTENÇÃO E DESENVOLVIMENTO DA EDUCAÇÃO BÁSICA E DE VALORIZAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO - FUNDEB;11;TRANSFERÊNCIAS DE RECURSOS DO FUNDO DE MANUTENÇÃO E DESENVOLVIMENTO DA EDUCAÇÃO BÁSICA E DE VALORIZAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO - FUNDEB - PRINCIPAL;0000;SEM PREVISÃO INICIAL PARA ESSA CLASSIFICAÇÃO;0,00;20000000,00;20000000,00;0,00
2021;12;Dezembro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0113;TRANSFERÊNCIAS DO FUNDEB;1;RECEITAS CORRENTES;7;TRANSFERÊNCIAS CORRENTES;5;TRANSFERÊNCIAS DE OUTRAS INSTITUIÇÕES PÚBLICAS;8;TRANSFERÊNCIAS DE OUTRAS INSTITUIÇÕES PÚBLICAS ESPECÍFICAS DE ESTADOS / DF / MUNICÍPIOS;01;TRANSFERÊNCIAS DE RECURSOS DO FUNDO DE MANUTENÇÃO E DESENVOLVIMENTO DA EDUCAÇÃO BÁSICA E DE VALORIZAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO - FUNDEB;11;TRANSFERÊNCIAS DE RECURSOS DO FUNDO DE MANUTENÇÃO E DESENVOLVIMENTO DA EDUCAÇÃO BÁSICA E DE VALORIZAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO - FUNDEB - PRINCIPAL;0000;SEM PREVISÃO INICIAL PARA ESSA CLASSIFICAÇÃO;0,00;10000000,00;10000000,00;0,00
2021;5;Maio;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0113;TRANSFERÊNCIAS DO FUNDEB;1;RECEITAS CORRENTES;7;TRANSFERÊNCIAS CORRENTES;1;TRANSFERÊNCIAS DA UNIÃO E DE SUAS ENTIDADES;8;TRANSFERÊNCIAS DA UNIÃO ESPECÍFICAS DE ESTADOS / DF / MUNICÍPIOS;09;TRANSFERÊNCIAS DE RECURSOS DE COMPLEMENTAÇÃO DA UNIÃO AO FUNDO DE MANUTENÇÃO E DESENVOLVIMENTO DA EDUCAÇÃO BÁSICA E DE VALORIZAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO - FUNDEB;11;TRANSFERÊNCIAS DE RECURSOS DE COMPLEMENTAÇÃO DA UNIÃO AO FUNDO DE MANUTENÇÃO E DESENVOLVIMENTO DA EDUCAÇÃO BÁSICA E DE VALORIZAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO - FUNDEB- PRINCIPAL;0000;SEM PREVISÃO INICIAL PARA ESSA CLASSIFICAÇÃO;0,00;17000000,00;17000000,00;0,00
2021;1;Janeiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0115;SAÚDE - VIGILÂNCIA SANITÁRIA;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;2;TAXAS;1;TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA;01;TAXAS DE INSPEÇÃO, CONTROLE E FISCALIZAÇÃO;14;TAXAS DE INSPEÇÃO, CONTROLE E FISCALIZAÇÃO - DÍVIDA ATIVA - MULTAS E JUROS;0000;SEM PREVISÃO INICIAL PARA ESSA CLASSIFICAÇÃO;720000,00;0,00;720000,00;0,00
2021;1;Janeiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0115;SAÚDE - VIGILÂNCIA SANITÁRIA;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;2;TAXAS;1;TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA;01;TAXAS DE INSPEÇÃO, CONTROLE E FISCALIZAÇÃO;11;TAXAS DE INSPEÇÃO, CONTROLE E FISCALIZAÇÃO - PRINCIPAL;0000;SEM PREVISÃO INICIAL PARA ESSA CLASSIFICAÇÃO;9325000,00;0,00;9325000,00;0,00
2021;1;Janeiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0117;TRANSFERÊNCIAS DO FDS;1;RECEITAS CORRENTES;3;RECEITA PATRIMONIAL;2;VALORES MOBILIÁRIOS;1;JUROS E CORREÇÕES MONETÁRIAS;00;JUROS E CORREÇÕES MONETÁRIAS;11;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;0000;SEM PREVISÃO INICIAL PARA ESSA CLASSIFICAÇÃO;500,00;0,00;500,00;0,00
2021;1;Janeiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0122;RECURSOS PARA MODERNIZAÇÃO ADMINISTRATIVA;1;RECEITAS CORRENTES;6;RECEITA DE SERVIÇOS;1;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS;0;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS;01;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS;11;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS - PRINCIPAL;0000;SEM PREVISÃO INICIAL PARA ESSA CLASSIFICAÇÃO;2760000,00;0,00;2760000,00;0,00
2021;1;Janeiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0134;RECURSOS DE NECRÓPOLES;1;RECEITAS CORRENTES;6;RECEITA DE SERVIÇOS;9;OUTROS SERVIÇOS;0;OUTROS SERVIÇOS;99;OUTROS SERVIÇOS;12;OUTROS SERVIÇOS - MULTAS E JUROS;0000;SEM PREVISÃO INICIAL PARA ESSA CLASSIFICAÇÃO;35000,00;0,00;35000,00;0,00
2021;1;Janeiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0135;TAXAS DE RESÍDUOS SÓLIDOS DOMICILIARES - TRSD;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;2;TAXAS;2;TAXAS PELA PRESTAÇÃO DE SERVIÇOS;01;TAXAS PELA PRESTAÇÃO DE SERVIÇOS;14;TAXAS PELA PRESTAÇÃO DE SERVIÇOS - DÍVIDA ATIVA - MULTAS E JUROS;0000;SEM PREVISÃO INICIAL PARA ESSA CLASSIFICAÇÃO;5225000,00;0,00;5225000,00;0,00
2021;1;Janeiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0135;TAXAS DE RESÍDUOS SÓLIDOS DOMICILIARES - TRSD;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;2;TAXAS;2;TAXAS PELA PRESTAÇÃO DE SERVIÇOS;01;TAXAS PELA PRESTAÇÃO DE SERVIÇOS;11;TAXAS PELA PRESTAÇÃO DE SERVIÇOS - PRINCIPAL;0000;SEM PREVISÃO INICIAL PARA ESSA CLASSIFICAÇÃO;148510000,00;0,00;148510000,00;0,00
